Date,Ozone,NO2,PM2.5,CO,traffic_daily_total,temperature_2m_max,wind_speed_10m_max_(km/h),precipitation_sum_(mm),relative_humidity_2m_max_(%),daylight_duration_(s),sunshine_duration_(s),rain_sum_(mm),snowfall_sum_(cm),wind_direction_10m_dominant_(°),et0_fao_evapotranspiration_(mm),shortwave_radiation_sum_(mj/m²),dew_point_2m_max,cloud_cover_max_(%),cloud_cover_mean_(%),pressure_msl_max_(hpa),surface_pressure_max_(hpa),vapour_pressure_deficit_max_(kpa),season_spring,season_summer,season_fall,is_weekend,is_covid
2012-07-30,0.052,15.2,5.9,0.5,11954,25.3,13.6,0.8,96.0,51738.28,47059.2,0.8,0.0,109.0,3.69,19.69,19.8,65.0,37.0,1019.9,1013.9,1.01,0,1,0,0,0
2012-07-31,0.04,26.5,7.2,0.5,13080,24.2,11.5,0.0,93.0,51619.21,16313.93,0.0,0.0,93.0,2.51,12.01,18.9,100.0,78.0,1019.2,1013.2,1.01,0,1,0,0,0
2012-08-01,0.036,45.5,11.1,0.8,13295,26.5,10.8,10.3,97.0,51498.8,32799.07,10.3,0.0,193.0,2.63,13.17,21.5,100.0,58.0,1013.7,1007.7,0.95,0,1,0,0,0
2012-08-02,0.068,45.0,18.1,0.9,12798,30.2,7.2,0.0,100.0,51377.17,39418.41,0.0,0.0,253.0,4.41,21.92,21.2,100.0,58.0,1012.5,1006.6,2.44,0,1,0,0,0
2012-08-03,0.073,34.4,22.8,0.7,16201,31.7,13.2,0.0,93.0,51254.25,46761.47,0.0,0.0,210.0,5.15,23.78,22.6,100.0,38.0,1016.8,1010.9,2.45,0,1,0,1,0
2012-08-04,0.051,31.1,15.1,0.7,18779,31.0,16.4,0.0,98.0,51129.05,45333.75,0.0,0.0,174.0,5.31,25.58,23.0,98.0,36.0,1022.4,1016.5,2.13,0,1,0,1,0
2012-08-05,0.04,17.2,8.3,0.5,17182,32.6,20.1,1.3,93.0,51001.54,45816.84,1.3,0.0,192.0,4.9,21.6,23.3,98.0,50.0,1022.6,1016.6,2.34,0,1,0,1,0
2012-08-06,0.043,14.4,4.7,0.6,11998,29.9,15.9,6.9,96.0,50871.86,44808.64,6.9,0.0,274.0,5.4,24.8,23.3,100.0,67.0,1016.6,1010.7,2.53,0,1,0,0,0
2012-08-07,0.045,32.5,6.9,0.5,9237,28.4,9.7,0.0,87.0,50740.14,45895.75,0.0,0.0,330.0,4.75,22.69,18.2,100.0,85.0,1016.7,1010.8,2.1,0,1,0,0,0
2012-08-08,0.067,43.5,16.2,0.9,7207,29.4,10.9,0.0,95.0,50606.55,37563.09,0.0,0.0,174.0,4.31,20.51,21.5,100.0,98.0,1015.8,1009.9,2.13,0,1,0,0,0
2012-08-09,0.064,30.8,16.4,0.7,7494,30.2,14.7,0.7,98.0,50471.2,44690.02,0.7,0.0,185.0,4.55,21.56,22.3,98.0,38.0,1014.9,1009.0,2.09,0,1,0,0,0
2012-08-10,0.038,24.5,10.3,0.6,8057,26.4,13.9,8.0,95.0,50334.24,15760.65,8.0,0.0,169.0,2.03,9.51,23.0,100.0,89.0,1013.3,1007.4,0.93,0,1,0,1,0
2012-08-11,0.048,24.6,10.2,0.7,9905,28.4,17.0,6.1,95.0,50195.79,39986.27,6.1,0.0,192.0,3.23,15.9,23.0,100.0,83.0,1011.2,1005.3,1.15,0,1,0,1,0
2012-08-12,0.058,18.3,9.8,0.6,6248,28.8,13.6,3.9,97.0,50055.99,39600.0,3.9,0.0,238.0,4.56,21.44,21.7,100.0,80.0,1013.7,1007.8,2.13,0,1,0,1,0
2012-08-13,0.046,39.0,8.5,0.6,1857,28.5,12.6,0.0,84.0,49914.96,45580.86,0.0,0.0,282.0,4.93,22.15,17.4,97.0,31.0,1016.4,1010.4,2.25,0,1,0,0,0
2012-08-14,0.042,49.8,15.4,0.7,1760,26.9,14.7,1.4,89.0,49772.82,34840.21,1.4,0.0,222.0,3.24,15.07,20.3,100.0,73.0,1015.1,1009.2,1.66,0,1,0,0,0
2012-08-15,0.049,57.7,11.2,0.6,1837,27.0,7.9,25.1,97.0,49629.71,27215.14,25.1,0.0,67.0,2.78,14.12,22.0,100.0,84.0,1012.7,1006.7,0.94,0,1,0,0,0
2012-08-16,0.051,52.5,12.0,0.6,1844,28.4,11.9,1.0,97.0,49485.73,43998.18,1.0,0.0,319.0,4.68,23.5,20.9,100.0,28.0,1013.1,1007.2,2.33,0,1,0,0,0
2012-08-17,0.071,53.7,21.8,0.6,1953,30.3,14.3,0.9,84.0,49341.0,43840.17,0.9,0.0,233.0,5.06,23.27,19.4,99.0,44.0,1012.5,1006.5,2.4,0,1,0,1,0
2012-08-18,0.046,30.8,5.3,0.5,1124,25.0,11.5,12.2,95.0,49195.63,37288.67,12.2,0.0,360.0,3.6,18.8,20.4,100.0,82.0,1013.1,1007.2,1.61,0,1,0,1,0
2012-08-19,0.041,45.0,6.7,0.5,1500,24.1,10.0,0.0,91.0,49049.75,30576.19,0.0,0.0,346.0,3.42,17.8,17.5,100.0,70.0,1015.5,1009.5,1.71,0,1,0,1,0
2012-08-20,0.064,40.8,11.3,0.6,1703,25.4,8.1,0.0,89.0,48903.45,41229.4,0.0,0.0,128.0,3.93,20.85,16.5,100.0,85.0,1013.9,1007.9,1.66,0,1,0,0,0
2012-08-21,0.062,33.1,12.8,0.5,1683,26.0,9.1,0.0,90.0,48756.84,38946.44,0.0,0.0,273.0,3.79,19.02,17.8,100.0,95.0,1017.2,1011.3,1.86,0,1,0,0,0
2012-08-22,0.066,56.3,14.9,0.7,1593,26.3,9.7,0.1,95.0,48610.03,43200.0,0.1,0.0,176.0,3.98,19.88,18.9,100.0,62.0,1021.0,1015.1,1.76,0,1,0,0,0
2012-08-23,0.072,51.1,18.1,0.6,1688,28.1,11.7,0.0,93.0,48462.93,43529.48,0.0,0.0,197.0,3.99,19.6,18.8,82.0,28.0,1021.7,1015.7,2.24,0,1,0,0,0
2012-08-24,0.073,45.8,19.6,0.6,1592,28.8,10.5,0.0,94.0,48314.5,43368.45,0.0,0.0,167.0,4.44,21.47,18.4,100.0,78.0,1021.8,1015.9,2.32,0,1,0,1,0
2012-08-25,0.061,49.3,18.0,0.8,1100,27.6,15.1,0.4,96.0,48164.67,32511.07,0.4,0.0,101.0,3.81,17.87,20.4,100.0,97.0,1024.9,1018.9,1.86,0,1,0,1,0
2012-08-26,0.043,16.0,9.4,0.4,1500,26.7,12.7,0.0,90.0,48013.54,43211.75,0.0,0.0,87.0,4.44,21.55,18.0,99.0,40.0,1026.7,1020.7,1.72,0,1,0,1,0
2012-08-27,0.036,25.0,9.6,0.5,1692,26.6,12.3,5.8,95.0,47861.25,36886.53,5.8,0.0,156.0,2.25,11.09,21.5,97.0,50.0,1024.2,1018.2,0.94,0,1,0,0,0
2012-08-28,0.047,27.2,8.3,0.5,1789,29.9,17.3,5.6,95.0,47707.9,38468.34,5.6,0.0,259.0,4.1,18.42,21.6,98.0,52.0,1015.7,1009.8,2.51,0,1,0,0,0
2012-08-29,0.046,47.6,5.1,0.5,1705,26.2,15.3,0.0,82.0,47553.61,43295.18,0.0,0.0,340.0,4.91,22.72,15.5,24.0,6.0,1015.9,1010.0,2.18,0,1,0,0,0
2012-08-30,0.057,43.0,7.0,0.5,1650,28.6,10.0,0.0,85.0,47398.48,43358.27,0.0,0.0,295.0,4.88,24.23,17.1,2.0,0.0,1019.4,1013.5,2.74,0,1,0,0,0
2012-08-31,0.082,44.8,18.3,0.6,1473,32.9,15.1,0.0,79.0,47242.62,43294.28,0.0,0.0,251.0,6.09,23.97,16.5,31.0,5.0,1018.0,1012.0,3.76,0,1,0,1,0
2012-09-01,0.072,26.0,20.8,0.5,1119,30.9,14.6,0.0,70.0,47086.14,43200.0,0.0,0.0,285.0,5.61,20.34,19.2,44.0,15.0,1016.1,1010.2,2.6,0,0,1,1,0
2012-09-02,0.043,15.4,8.9,0.5,1269,26.8,11.4,2.4,90.0,46929.14,36591.93,2.4,0.0,103.0,2.74,13.15,20.4,100.0,95.0,1018.6,1012.7,1.25,0,0,1,1,0
2012-09-03,0.038,20.7,6.6,0.5,1225,23.0,13.7,1.1,93.0,46771.72,3551.61,1.1,0.0,94.0,1.38,4.02,20.0,100.0,93.0,1021.2,1015.2,0.93,0,0,1,0,0
2012-09-04,0.031,29.8,10.1,0.5,1752,26.2,13.4,8.6,98.0,46613.98,18256.38,8.6,0.0,118.0,1.79,8.69,22.8,100.0,87.0,1019.7,1013.7,0.68,0,0,1,0,0
2012-09-05,0.033,39.7,7.7,0.6,2194,26.9,19.5,16.2,97.0,46456.03,22182.48,16.2,0.0,226.0,1.99,9.57,23.0,100.0,80.0,1012.3,1006.4,0.93,0,0,1,0,0
2012-09-06,0.02,53.6,7.8,0.8,1486,25.9,8.3,0.0,98.0,46297.96,21404.91,0.0,0.0,310.0,2.43,11.81,22.5,100.0,70.0,1012.8,1006.9,1.16,0,0,1,0,0
2012-09-07,0.057,41.7,14.7,0.8,7227,29.1,11.1,2.6,96.0,46139.86,42317.87,2.6,0.0,224.0,3.51,17.63,21.5,81.0,18.0,1013.5,1007.6,1.53,0,0,1,1,0
2012-09-28,0.027,28.6,8.5,0.5,1802,22.4,14.2,10.2,97.0,42776.21,16091.43,10.2,0.0,99.0,1.32,6.72,19.0,100.0,94.0,1021.7,1015.6,0.6,0,0,1,1,0
2012-09-29,0.016,17.9,2.8,0.4,63,18.0,11.9,1.0,98.0,42616.05,5666.87,1.0,0.0,355.0,1.04,5.01,17.4,100.0,90.0,1014.6,1008.6,0.52,0,0,1,1,0
2012-10-08,0.019,28.7,5.9,0.6,3828,12.5,12.3,4.3,95.0,41182.99,12788.72,4.3,0.0,284.0,1.21,7.95,7.6,100.0,63.0,1025.3,1019.1,0.56,0,0,1,0,0
2012-10-10,0.03,26.1,6.9,0.6,1121,18.3,17.2,1.0,89.0,40862.83,21341.23,1.0,0.0,28.0,1.44,6.61,14.4,100.0,81.0,1019.8,1013.6,0.84,0,0,1,0,0
2012-10-11,0.029,35.4,4.2,0.5,3368,14.6,19.4,0.0,68.0,40703.02,37433.41,0.0,0.0,278.0,3.14,16.74,8.6,99.0,10.0,1023.0,1016.8,0.96,0,0,1,0,0
2012-10-12,0.023,37.1,13.4,0.6,3891,12.6,21.1,0.0,80.0,40543.56,37268.44,0.0,0.0,279.0,2.18,10.43,4.4,99.0,35.0,1026.0,1019.7,0.86,0,0,1,1,0
2012-10-13,0.033,30.8,3.9,0.6,3558,11.3,16.4,0.0,79.0,40384.55,35683.87,0.0,0.0,333.0,2.58,16.35,1.1,100.0,20.0,1033.9,1027.5,0.83,0,0,1,1,0
2012-10-14,0.043,36.5,6.2,0.5,3425,20.7,19.9,0.0,77.0,40226.11,35851.81,0.0,0.0,206.0,2.87,13.86,11.0,97.0,63.0,1028.5,1022.2,1.15,0,0,1,1,0
2012-10-15,0.028,37.3,8.1,0.7,3483,21.0,18.1,5.5,96.0,40068.36,19494.55,5.5,0.0,207.0,2.1,7.82,16.7,100.0,81.0,1016.3,1010.2,0.81,0,0,1,0,0
2012-10-16,0.029,23.1,4.3,0.6,3759,16.3,22.2,2.0,97.0,39911.43,36612.39,2.0,0.0,306.0,2.56,15.67,15.8,100.0,32.0,1010.9,1004.7,0.88,0,0,1,0,0
2012-10-17,0.017,40.1,12.1,0.9,3587,15.8,8.3,0.0,86.0,39755.43,34630.13,0.0,0.0,305.0,2.09,13.81,6.5,100.0,70.0,1017.1,1010.9,0.95,0,0,1,0,0
2012-10-18,0.041,50.7,13.5,1.6,3626,17.6,16.9,0.0,88.0,39600.49,36072.82,0.0,0.0,147.0,2.19,13.96,11.0,95.0,37.0,1017.4,1011.3,0.81,0,0,1,0,0
2012-10-19,0.034,31.0,7.2,0.6,3996,18.5,20.6,30.4,97.0,39446.74,3387.52,30.4,0.0,130.0,0.64,2.83,17.7,100.0,94.0,1016.4,1010.3,0.31,0,0,1,1,0
2012-10-20,0.032,31.3,7.0,0.6,3810,19.8,15.2,0.2,100.0,39294.3,34897.89,0.2,0.0,232.0,2.12,12.09,17.4,100.0,48.0,1008.3,1002.2,1.18,0,0,1,1,0
2012-10-21,0.036,24.0,7.3,0.5,2931,17.5,18.4,0.0,79.0,39143.32,35353.6,0.0,0.0,281.0,2.7,13.32,6.2,74.0,18.0,1015.7,1009.5,1.21,0,0,1,1,0
2012-10-22,0.037,37.8,8.2,0.5,1360,18.6,15.7,0.0,79.0,38993.69,35247.15,0.0,0.0,283.0,2.7,14.31,7.8,32.0,2.0,1019.7,1013.5,1.14,0,0,1,0,0
2012-10-26,0.024,43.5,8.7,0.7,17889,18.7,6.5,0.0,95.0,38396.04,21042.31,0.0,0.0,101.0,1.4,8.16,13.5,100.0,92.0,1024.6,1018.4,0.71,0,0,1,1,0
2012-10-27,0.038,28.4,6.8,0.6,57702,17.3,10.5,0.0,96.0,38247.27,19663.58,0.0,0.0,79.0,1.34,7.76,13.5,100.0,99.0,1020.7,1014.6,0.67,0,0,1,1,0
2012-10-28,0.032,13.0,3.3,0.5,53242,14.4,24.3,0.4,85.0,38099.04,0.0,0.4,0.0,38.0,1.29,2.77,11.6,100.0,100.0,1014.0,1007.9,0.48,0,0,1,1,0
2012-10-29,0.035,6.2,9.9,0.3,4957,16.3,60.6,27.6,94.0,37951.47,0.0,27.6,0.0,33.0,0.9,0.69,15.1,100.0,100.0,1006.4,1000.3,0.4,0,0,1,0,0
2012-11-16,0.014,33.0,10.7,0.4,447,7.6,10.7,0.0,89.0,35556.36,21082.85,0.0,0.0,356.0,0.95,6.53,-0.4,100.0,92.0,1028.6,1022.2,0.51,0,0,1,1,0
2012-11-26,0.022,43.7,13.8,0.5,3864,8.0,15.5,0.0,74.0,34494.82,30794.8,0.0,0.0,261.0,1.45,10.07,-2.0,84.0,11.0,1022.4,1016.0,0.64,0,0,1,0,0
2012-11-27,0.013,42.0,17.4,0.6,6618,3.6,11.3,10.1,99.0,34404.49,0.0,7.8,1.61,20.0,0.22,1.25,2.2,100.0,78.0,1026.2,1019.8,0.16,0,0,1,0,0
2012-11-28,0.02,36.8,11.0,0.7,6907,5.5,14.8,0.1,98.0,34317.72,30626.22,0.1,0.0,326.0,1.01,8.31,1.0,99.0,70.0,1024.4,1017.9,0.54,0,0,1,0,0
2012-11-29,0.013,39.4,20.0,0.5,4232,6.3,15.3,0.0,78.0,34234.69,30535.17,0.0,0.0,258.0,1.29,9.32,-3.4,98.0,14.0,1028.6,1022.1,0.5,0,0,1,0,0
2012-11-30,0.027,54.7,20.5,0.8,469,6.8,13.5,0.0,83.0,34155.57,23355.94,0.0,0.0,266.0,0.88,5.58,1.1,100.0,75.0,1030.1,1023.6,0.4,0,0,1,1,0
2012-12-03,0.017,51.4,23.7,1.1,4259,15.8,11.5,2.8,98.0,33939.01,30210.62,2.8,0.0,258.0,1.01,7.42,10.2,100.0,39.0,1023.6,1017.4,0.66,0,0,0,0,0
2012-12-04,0.023,41.2,18.9,1.1,3476,16.1,9.4,0.4,98.0,33872.83,28658.56,0.4,0.0,122.0,0.93,6.57,12.2,99.0,65.0,1025.2,1018.9,0.42,0,0,0,0,0
2012-12-05,0.025,39.2,6.8,0.6,3521,11.8,23.1,0.4,95.0,33809.77,28734.67,0.4,0.0,276.0,1.41,8.78,10.9,100.0,63.0,1021.1,1014.8,0.66,0,0,0,0,0
2012-12-06,0.025,47.3,9.1,0.8,3555,5.3,22.0,0.0,72.0,33749.92,30002.8,0.0,0.0,331.0,1.45,9.38,-3.0,94.0,18.0,1028.9,1022.4,0.51,0,0,0,0,0
2012-12-07,0.008,55.0,18.7,1.5,1158,5.1,7.1,1.6,94.0,33693.37,3071.51,1.6,0.0,196.0,0.34,2.17,3.6,100.0,95.0,1026.5,1020.0,0.19,0,0,0,1,0
2012-12-10,0.011,44.3,16.8,1.1,3105,15.3,16.2,3.6,99.0,33544.35,0.0,3.6,0.0,181.0,0.34,1.77,14.4,100.0,100.0,1022.3,1015.9,0.15,0,0,0,0,0
2012-12-11,0.021,23.6,6.3,0.7,3176,13.7,20.2,0.8,98.0,33501.85,22317.76,0.8,0.0,305.0,0.81,5.05,13.3,100.0,92.0,1018.6,1012.3,0.56,0,0,0,0,0
2012-12-12,0.021,39.7,10.7,0.6,94,6.0,6.8,0.0,82.0,33463.07,26872.33,0.0,0.0,310.0,0.81,6.56,-1.2,100.0,100.0,1029.6,1023.2,0.52,0,0,0,0,0
2012-12-21,0.022,21.1,7.6,0.7,351,12.5,43.8,30.0,96.0,33294.71,15312.87,30.0,0.0,156.0,0.93,4.23,11.5,100.0,97.0,1017.8,1011.4,0.42,0,0,0,1,0
2013-01-04,0.024,39.3,17.3,0.6,6388,2.4,21.8,0.0,77.0,33697.89,29364.48,0.0,0.0,254.0,1.08,9.22,-5.5,31.0,6.0,1020.0,1013.4,0.34,0,0,0,1,0
2013-01-05,0.03,43.5,15.1,0.4,4899,5.2,18.1,0.0,78.0,33754.61,29454.96,0.0,0.0,276.0,1.21,9.44,-3.1,64.0,14.0,1025.1,1018.6,0.44,0,0,0,1,0
2013-01-06,0.023,36.2,20.3,0.4,3640,6.8,11.2,0.4,89.0,33814.67,29328.94,0.0,0.35,233.0,0.94,9.21,-0.7,100.0,43.0,1025.1,1018.6,0.45,0,0,0,1,0
2013-01-07,0.027,58.1,15.7,0.8,6617,6.1,14.3,0.0,86.0,33878.0,29583.61,0.0,0.0,296.0,0.99,9.45,-2.3,52.0,6.0,1029.4,1022.9,0.46,0,0,0,0,0
2013-01-09,0.022,80.7,26.6,1.4,6749,8.3,13.6,0.0,94.0,34014.15,13974.49,0.0,0.0,238.0,0.73,5.32,4.0,100.0,80.0,1029.7,1023.1,0.35,0,0,0,0,0
2013-01-10,0.027,39.2,7.1,0.4,6933,8.0,18.9,0.0,81.0,34086.98,29938.58,0.0,0.0,283.0,1.36,9.76,4.0,72.0,17.0,1033.8,1027.3,0.56,0,0,0,0,0
2013-01-11,0.022,41.8,16.4,0.6,7207,7.1,9.6,4.0,94.0,34163.82,7675.86,4.0,0.0,56.0,0.54,4.05,5.0,100.0,89.0,1034.6,1028.0,0.27,0,0,0,1,0
2013-01-12,0.027,36.6,16.8,0.6,10737,8.8,9.4,7.3,99.0,34244.67,439.91,7.3,0.0,45.0,0.44,3.25,7.6,100.0,100.0,1022.5,1016.1,0.09,0,0,0,1,0
2013-01-13,0.019,42.2,24.3,0.7,7456,8.8,7.8,0.0,100.0,34329.34,408.98,0.0,0.0,168.0,0.36,2.47,7.4,100.0,100.0,1022.1,1015.7,0.1,0,0,0,1,0
2013-01-14,0.021,39.7,15.7,0.8,12111,13.6,9.7,0.3,100.0,34417.66,4951.29,0.3,0.0,238.0,0.65,3.19,11.8,100.0,100.0,1022.1,1015.8,0.48,0,0,0,0,0
2013-01-15,0.021,29.4,12.6,0.5,12433,8.8,11.9,3.2,91.0,34509.46,0.0,3.2,0.0,359.0,0.58,1.75,1.9,100.0,100.0,1027.8,1021.3,0.43,0,0,0,0,0
2013-01-16,0.005,33.3,16.9,0.7,11923,3.4,10.6,15.5,97.0,34604.57,0.0,7.6,5.53,24.0,0.21,1.09,1.0,100.0,100.0,1025.9,1019.5,0.28,0,0,0,0,0
2013-01-17,0.026,29.3,13.1,0.7,12576,6.3,13.8,0.0,96.0,34702.82,25200.0,0.0,0.0,274.0,0.91,7.57,0.9,100.0,96.0,1019.1,1012.7,0.52,0,0,0,0,0
2013-01-18,0.032,34.4,9.8,0.4,13743,3.3,20.5,1.1,82.0,34804.05,30414.12,0.1,0.77,343.0,1.04,10.29,-1.2,100.0,61.0,1032.3,1025.7,0.35,0,0,0,1,0
2013-01-19,0.03,35.2,11.9,0.5,1294,8.3,22.8,0.0,65.0,34908.09,30828.62,0.0,0.0,212.0,1.58,10.19,-1.4,64.0,13.0,1032.5,1025.8,0.55,0,0,0,1,0
2013-01-21,0.024,41.0,13.4,0.5,37532,3.6,18.7,0.0,63.0,35123.94,19738.95,0.0,0.21,273.0,1.21,7.08,-7.3,100.0,52.0,1019.8,1013.3,0.48,0,0,0,0,0
2013-01-22,0.029,24.4,16.3,0.4,5013,-1.5,26.2,0.1,77.0,35235.44,31589.36,0.0,0.14,291.0,1.31,10.84,-5.7,100.0,51.0,1020.4,1013.8,0.32,0,0,0,0,0
2013-01-23,0.027,33.8,36.7,0.4,2199,-5.9,21.6,0.0,35.0,35349.11,31605.29,0.0,0.0,290.0,1.4,10.95,-23.0,100.0,47.0,1024.9,1018.2,0.3,0,0,0,0,0
2013-01-24,0.028,35.8,40.2,0.5,2259,-4.3,29.6,0.0,53.0,35464.8,31615.02,0.0,0.0,322.0,1.1,11.01,-17.3,100.0,40.0,1027.8,1021.1,0.35,0,0,0,0,0
2013-01-25,0.015,52.5,27.3,0.8,2273,-3.9,18.8,0.5,51.0,35582.36,15276.97,0.0,0.35,285.0,1.07,7.43,-13.9,100.0,68.0,1030.4,1023.6,0.31,0,0,0,1,0
2013-01-26,0.032,38.3,14.7,0.7,1952,-2.3,16.6,0.6,72.0,35701.63,32192.95,0.0,0.42,299.0,1.04,11.79,-11.6,100.0,28.0,1024.1,1017.5,0.36,0,0,0,1,0
2013-01-27,0.031,42.6,16.2,0.7,1599,1.0,14.3,0.0,63.0,35822.47,32327.59,0.0,0.0,302.0,1.29,12.31,-12.2,100.0,12.0,1034.0,1027.4,0.47,0,0,0,1,0
2013-01-28,0.012,57.2,27.6,1.0,1283,1.1,16.8,4.4,94.0,35944.75,0.0,3.2,0.91,210.0,0.52,2.5,-0.6,100.0,87.0,1033.3,1026.6,0.26,0,0,0,0,0
2013-01-29,0.008,42.3,32.5,1.1,794,8.8,11.1,0.1,99.0,36068.31,18077.96,0.1,0.0,239.0,0.85,7.38,6.1,100.0,91.0,1020.9,1014.6,0.25,0,0,0,0,0
2013-01-30,0.029,55.9,23.7,0.9,8394,14.9,18.6,0.0,100.0,36193.25,6783.82,0.0,0.0,171.0,0.58,4.32,13.8,100.0,99.0,1020.4,1014.0,0.14,0,0,0,0,0
2013-01-31,0.03,23.1,7.5,0.4,5588,14.0,43.8,15.6,95.0,36320.86,31427.06,15.6,0.0,231.0,1.56,11.16,13.1,100.0,73.0,1004.2,997.9,0.61,0,0,0,0,0
2013-02-01,0.028,32.2,11.4,0.3,4714,0.8,27.6,0.0,51.0,36451.17,32478.36,0.0,0.0,274.0,1.91,9.49,-11.0,100.0,45.0,1018.6,1012.1,0.45,0,0,0,1,0
2013-02-02,0.023,38.0,13.1,0.3,1933,-1.5,19.3,0.0,45.0,36584.0,31974.87,0.0,0.0,260.0,1.59,12.23,-13.2,100.0,28.0,1026.7,1020.0,0.38,0,0,0,1,0
2013-02-03,0.022,40.8,21.7,0.4,1676,-1.1,11.6,1.5,81.0,36719.19,8681.87,0.0,1.19,260.0,0.78,6.51,-7.7,100.0,97.0,1019.9,1013.3,0.29,0,0,0,1,0
2013-02-04,0.03,35.8,14.6,0.4,2495,-0.4,21.6,0.0,70.0,36856.55,33449.08,0.0,0.0,275.0,1.36,13.16,-9.5,100.0,29.0,1015.6,1009.1,0.42,0,0,0,0,0
2013-02-05,0.014,41.9,21.1,0.5,2438,0.0,8.1,1.0,87.0,36995.89,7.28,0.0,1.33,85.0,0.61,4.73,-3.3,100.0,90.0,1015.5,1009.0,0.25,0,0,0,0,0
2013-02-06,0.029,40.0,19.6,0.6,2250,3.7,17.9,0.1,94.0,37137.07,33751.03,0.0,0.21,299.0,1.27,12.42,-3.1,100.0,54.0,1023.6,1017.1,0.48,0,0,0,0,0
2013-02-07,0.031,47.0,10.3,0.4,2556,0.1,11.8,0.0,56.0,37279.91,21275.19,0.0,0.0,22.0,1.17,8.69,-9.6,100.0,61.0,1033.2,1026.6,0.4,0,0,0,0,0
2013-02-08,0.034,26.0,4.6,0.4,90543,2.5,28.1,25.4,99.0,37424.24,0.0,5.1,14.21,55.0,0.33,1.35,1.9,100.0,100.0,1030.7,1024.1,0.21,0,0,0,1,0
2013-02-09,0.038,25.1,9.3,0.4,16180,0.3,26.3,27.4,92.0,37569.91,32141.3,0.1,19.11,328.0,1.03,13.63,-0.8,100.0,70.0,1022.4,1015.8,0.24,0,0,0,1,0
2013-02-11,0.015,54.3,10.5,1.0,8855,5.3,11.1,9.4,100.0,37864.63,0.0,9.3,0.07,187.0,0.41,2.9,5.0,100.0,96.0,1029.5,1022.8,0.09,0,0,0,0,0
2013-02-12,0.028,36.2,10.2,0.9,11157,5.3,19.7,0.5,100.0,38013.38,34687.64,0.5,0.0,275.0,1.26,13.22,5.1,100.0,42.0,1014.2,1007.8,0.39,0,0,0,0,0
2013-02-13,0.019,53.5,15.0,0.7,1862,4.3,12.2,0.0,82.0,38162.86,31190.49,0.0,0.0,283.0,1.43,13.83,-1.3,100.0,46.0,1015.1,1008.7,0.34,0,0,0,0,0
2013-02-15,0.027,55.9,25.5,0.7,1430,7.4,10.2,0.0,91.0,38463.42,34954.23,0.0,0.0,211.0,1.42,14.26,1.6,84.0,27.0,1017.0,1010.5,0.34,0,0,0,1,0
2013-02-16,0.033,23.4,6.4,0.7,1604,3.5,12.7,1.1,92.0,38614.22,8084.41,0.5,0.56,347.0,0.81,7.9,0.6,100.0,92.0,1015.0,1008.6,0.26,0,0,0,1,0
2013-02-17,0.038,18.0,7.2,0.4,1378,-0.2,32.5,0.8,70.0,38765.18,28876.98,0.0,0.84,322.0,1.48,13.85,-4.9,100.0,69.0,1010.5,1004.1,0.33,0,0,0,1,0
2013-02-18,0.035,47.1,8.6,0.5,1372,0.3,29.4,0.0,59.0,38916.17,35333.5,0.0,0.0,296.0,1.66,16.0,-9.4,9.0,1.0,1024.7,1018.1,0.37,0,0,0,0,0
2013-02-19,0.031,54.0,10.9,0.7,288,6.3,22.7,5.2,95.0,39067.3,18811.88,5.2,0.0,201.0,1.03,8.49,3.8,100.0,66.0,1023.5,1016.9,0.37,0,0,0,0,0
2013-02-25,0.031,44.4,12.2,0.6,7855,6.6,18.4,0.0,80.0,40003.04,28724.88,0.0,0.0,318.0,1.84,13.46,-3.0,100.0,40.0,1022.2,1015.8,0.52,0,0,0,0,0
2013-02-26,0.041,49.5,10.5,0.7,19016,5.8,18.4,0.0,90.0,40162.8,22694.07,0.0,0.0,80.0,1.2,10.01,-0.2,100.0,90.0,1025.9,1019.4,0.38,0,0,0,0,0
2013-02-27,0.037,46.7,6.7,0.7,18992,10.4,32.9,11.1,98.0,40323.3,384.84,11.1,0.0,73.0,0.68,4.33,8.5,100.0,99.0,1020.5,1014.1,0.17,0,0,0,0,0
2013-02-28,0.021,36.3,11.5,0.8,20050,9.4,13.2,0.8,95.0,40484.42,27671.37,0.8,0.0,269.0,1.47,11.84,3.4,100.0,78.0,1004.5,998.2,0.49,0,0,0,0,0
2013-03-01,0.03,34.0,8.6,0.6,11976,7.4,15.3,0.0,86.0,40646.03,33999.83,0.0,0.0,308.0,1.73,12.43,-1.7,100.0,54.0,1006.8,1000.5,0.59,1,0,0,1,0
2013-03-02,0.03,20.1,7.6,0.5,5990,4.5,14.6,0.0,75.0,40808.0,28460.01,0.0,0.0,317.0,1.64,12.21,-4.4,100.0,47.0,1008.7,1002.3,0.47,1,0,0,1,0
2013-03-03,0.035,16.0,6.2,0.6,4586,4.3,17.3,0.0,68.0,40970.22,36149.9,0.0,0.14,315.0,1.88,14.66,-4.5,99.0,80.0,1007.7,1001.3,0.48,1,0,0,1,0
2013-03-04,0.032,21.5,7.9,0.5,8594,5.1,24.0,0.0,60.0,41132.57,37546.22,0.0,0.0,304.0,2.17,17.82,-7.1,57.0,9.0,1010.4,1004.0,0.52,1,0,0,0,0
